opened,closed,side,entry,sl,tp,result,r,pnl,capital
2024-01-17 22:00:00,2024-01-17 22:15:00,sell,2005.35,2007.6655857456735,2001.8766213814895,TP,1.5,15.46,1046.7
2024-01-18 00:20:00,2024-01-18 00:25:00,sell,2002.2,2004.3633499554069,1998.9549750668898,TP,1.5,15.69,1062.39
2024-01-19 08:30:00,2024-01-19 09:05:00,buy,2015.88,2014.7570992403223,2017.564351139517,TP,1.5,15.93,1078.32
2024-01-24 10:25:00,2024-01-24 11:20:00,buy,2008.19,2000.026,2020.4360000000001,TP,1.5,16.16,1094.48
2024-01-24 11:55:00,2024-01-24 13:00:00,buy,2016.29,2013.9360000000001,2019.8209999999997,SL,-1.0,-10.96,1083.52
2024-01-29 20:45:00,2024-01-29 21:00:00,buy,2012.94,2010.1019999999999,2017.1970000000003,SL,-1.0,-10.85,1072.67
2024-01-31 07:20:00,2024-01-31 10:20:00,sell,2014.48,2015.9313727458398,2012.3029408812404,SL,-1.0,-10.74,1061.93
2024-01-31 21:35:00,2024-01-31 21:50:00,sell,2016.84,2018.9291856442055,2013.7062215336914,TP,1.5,15.92,1077.85
2024-02-03 00:50:00,2024-02-03 01:15:00,buy,2022.49,2020.5748071271382,2025.3627893092926,TP,1.5,16.16,1094.01
2024-02-04 21:00:00,2024-02-04 21:10:00,sell,2018.46,2020.22,2015.8200000000002,SL,-1.0,-10.95,1083.06
2024-02-09 21:00:00,2024-02-09 21:15:00,sell,2005.99,2008.6535186889703,2001.9947219665446,TP,1.5,16.24,1099.3
2024-02-12 15:30:00,2024-02-12 15:40:00,sell,2003.17,2004.8880561050523,2000.5929158424217,TP,1.5,16.48,1115.78
2024-02-16 09:10:00,2024-02-16 09:25:00,sell,1983.59,1985.3657149266596,1980.9264276100103,TP,1.5,16.73,1132.51
2024-02-17 18:00:00,2024-02-17 18:10:00,buy,1988.5,1986.638,1991.2930000000001,SL,-1.0,-11.34,1121.17
2024-02-26 20:15:00,2024-02-26 20:45:00,sell,2004.2,2007.134,1999.799,TP,1.5,16.81,1137.98
2024-02-28 08:00:00,2024-02-28 08:05:00,buy,2015.24,2010.0839999999998,2022.9740000000002,SL,-1.0,-11.39,1126.59
2024-03-03 18:55:00,2024-03-04 08:45:00,sell,2018.74,2026.1442754748896,2007.6335867876655,TP,1.5,16.89,1143.48
2024-03-04 10:45:00,2024-03-04 11:50:00,sell,2018.18,2021.2526416440408,2013.571037533939,SL,-1.0,-11.45,1132.03
2024-03-05 19:05:00,2024-03-05 19:20:00,buy,2083.12,2075.6450151109257,2094.332477333611,SL,-1.0,-11.33,1120.7
2024-03-07 14:35:00,2024-03-07 14:40:00,buy,2134.21,2132.5052342023973,2136.767148696404,SL,-1.0,-11.22,1109.48
2024-03-09 12:35:00,2024-03-09 12:50:00,sell,2132.72,2134.505888235976,2130.041167646036,TP,1.5,16.63,1126.11
