opened,closed,side,entry,sl,tp,result,r,pnl,capital
2023-08-16 08:45:00,2023-08-16 12:20:00,sell,1901.64,1906.3709999999999,1894.5435000000004,TP,1.5,13.4,907.13
2023-08-16 12:30:00,2023-08-16 13:40:00,sell,1895.75,1897.108,1893.7130000000002,SL,-1.0,-9.08,898.05
2023-08-16 14:00:00,2023-08-16 15:15:00,sell,1897.0,1899.65,1893.0249999999999,SL,-1.0,-8.99,889.06
2023-08-16 15:25:00,2023-08-16 18:55:00,sell,1897.98,1901.265,1893.0524999999998,TP,1.5,13.33,902.39
2023-08-16 19:20:00,2023-08-17 00:40:00,sell,1893.52,1896.945,1888.3825000000002,TP,1.5,13.53,915.92
2023-08-17 01:45:00,2023-08-17 03:05:00,sell,1887.0,1891.638,1880.0430000000001,SL,-1.0,-9.17,906.75
2023-08-17 06:45:00,2023-08-17 06:50:00,sell,1892.07,1894.0079999999998,1889.163,SL,-1.0,-9.08,897.67
2023-08-17 08:40:00,2023-08-17 09:25:00,sell,1893.3,1896.0590000000002,1889.1614999999997,TP,1.5,13.46,911.13
2023-08-17 11:15:00,2023-08-17 11:25:00,sell,1893.31,1896.035,1889.2224999999999,SL,-1.0,-9.12,902.01
2023-08-17 13:45:00,2023-08-17 15:00:00,sell,1893.37,1897.599,1887.0265,TP,1.5,13.52,915.53
2023-08-17 20:25:00,2023-08-17 21:40:00,sell,1879.88,1883.08,1875.0800000000004,TP,1.5,13.72,929.25
2023-08-17 22:10:00,2023-08-17 22:40:00,sell,1873.89,1879.487,1865.4945000000002,TP,1.5,13.93,943.18
2023-08-18 03:45:00,2023-08-18 06:15:00,sell,1884.86,1887.4959999999999,1880.906,TP,1.5,14.14,957.32
2023-08-18 08:45:00,2023-08-18 09:35:00,sell,1888.57,1891.123,1884.7404999999999,SL,-1.0,-9.58,947.74
2023-08-18 11:10:00,2023-08-18 15:35:00,sell,1888.15,1891.1039999999998,1883.7190000000005,TP,1.5,14.21,961.95
2023-08-18 16:25:00,2023-08-18 16:55:00,sell,1883.01,1884.457484227557,1880.8387736586646,TP,1.5,14.42,976.37
2023-08-18 18:05:00,2023-08-18 20:30:00,sell,1880.08,1884.587,1873.3194999999998,SL,-1.0,-9.77,966.6
2023-08-18 20:40:00,2023-08-18 22:30:00,sell,1881.37,1886.827,1873.1844999999998,TP,1.5,14.49,981.09
2023-08-18 22:55:00,2023-08-19 06:55:00,sell,1873.4,1875.5720000000001,1870.142,TP,1.5,14.71,995.8
2023-08-19 10:50:00,2023-08-19 13:00:00,sell,1877.34,1879.053,1874.7704999999996,TP,1.5,14.93,1010.73
2023-08-19 13:35:00,2023-08-19 16:25:00,sell,1874.63,1877.763,1869.9305000000004,TP,1.5,15.15,1025.88
2023-08-19 16:50:00,2023-08-19 22:45:00,sell,1873.48,1875.778,1870.033,TP,1.5,15.38,1041.26
2023-08-20 00:25:00,2023-08-20 01:00:00,sell,1870.53,1871.561,1868.9835,SL,-1.0,-10.42,1030.84
2023-08-20 01:30:00,2023-08-20 04:50:00,sell,1869.41,1872.744,1864.4090000000003,SL,-1.0,-10.32,1020.52
2023-08-20 07:50:00,2023-08-20 08:45:00,sell,1873.1,1875.067,1870.1494999999998,TP,1.5,15.3,1035.82
2023-08-20 09:50:00,2023-08-20 16:00:00,sell,1871.46,1874.1660000000002,1867.4009999999998,SL,-1.0,-10.37,1025.45
2023-08-20 16:50:00,2023-08-20 17:35:00,sell,1871.33,1874.5349999999999,1866.5225,TP,1.5,15.37,1040.82
2023-08-20 19:50:00,2023-08-20 21:10:00,sell,1870.34,1872.9,1866.4999999999995,TP,1.5,15.6,1056.42
2023-08-20 21:30:00,2023-08-20 21:55:00,sell,1865.69,1868.4399999999998,1861.5650000000005,TP,1.5,15.84,1072.26
2023-08-21 00:10:00,2023-08-21 02:00:00,sell,1870.66,1872.197,1868.3545000000004,TP,1.5,16.07,1088.33
2023-08-21 06:55:00,2023-08-21 10:45:00,sell,1872.71,1875.788,1868.093,SL,-1.0,-10.89,1077.44
2023-08-21 11:20:00,2023-08-21 11:40:00,sell,1878.05,1879.966,1875.176,SL,-1.0,-10.79,1066.65
2023-08-21 13:20:00,2023-08-21 15:00:00,sell,1878.65,1881.548,1874.3030000000003,TP,1.5,15.99,1082.64
2023-08-21 15:10:00,2023-08-21 15:25:00,sell,1875.45,1877.079,1873.0065000000002,TP,1.5,16.23,1098.87
2023-08-21 18:35:00,2023-08-21 19:00:00,sell,1875.58,1878.086,1871.821,SL,-1.0,-11.0,1087.87
2023-08-21 20:10:00,2023-08-21 22:00:00,sell,1877.68,1879.22,1875.3700000000001,SL,-1.0,-10.89,1076.98
2023-08-21 23:05:00,2023-08-22 02:00:00,sell,1877.6,1880.362,1873.4569999999997,SL,-1.0,-10.78,1066.2
2023-08-22 06:20:00,2023-08-22 13:40:00,buy,1886.7,1881.005,1895.2424999999998,SL,-1.0,-10.67,1055.53
2023-08-22 15:05:00,2023-08-22 15:40:00,buy,1886.7,1881.9360000000001,1893.846,TP,1.5,15.82,1071.35
2023-08-22 17:20:00,2023-08-22 21:25:00,buy,1888.07,1885.1290000000001,1892.4814999999996,SL,-1.0,-10.72,1060.63
2023-08-22 21:35:00,2023-08-22 22:15:00,sell,1882.87,1887.0520000000001,1876.5969999999995,SL,-1.0,-10.62,1050.01
2023-08-22 22:35:00,2023-08-23 09:10:00,buy,1889.07,1884.732,1895.5769999999998,TP,1.5,15.74,1065.75
2023-08-23 11:25:00,2023-08-23 11:30:00,buy,1896.74,1895.498,1898.603,TP,1.5,15.98,1081.73
2023-08-23 12:45:00,2023-08-23 13:50:00,buy,1898.45,1896.475,1901.4125000000004,TP,1.5,16.22,1097.95
2023-08-23 14:00:00,2023-08-23 14:20:00,buy,1902.13,1899.7099999999998,1905.7600000000007,TP,1.5,16.46,1114.41
2023-08-23 14:50:00,2023-08-23 17:10:00,buy,1906.09,1902.7,1911.1749999999997,TP,1.5,16.71,1131.12
2023-08-23 17:35:00,2023-08-23 17:50:00,buy,1909.25,1908.228,1910.783,TP,1.5,16.96,1148.08
2023-08-23 19:40:00,2023-08-23 20:50:00,buy,1910.85,1907.09,1916.4899999999998,SL,-1.0,-11.49,1136.59
2023-08-23 21:15:00,2023-08-23 21:45:00,buy,1908.55,1905.017,1913.8494999999998,SL,-1.0,-11.38,1125.21
2023-08-23 23:15:00,2023-08-24 00:10:00,buy,1907.95,1903.44,1914.7150000000001,SL,-1.0,-11.26,1113.95
2023-08-24 01:40:00,2023-08-24 11:30:00,buy,1906.11,1904.432,1908.6269999999997,SL,-1.0,-11.15,1102.8
2023-08-24 13:10:00,2023-08-24 14:45:00,buy,1903.83,1900.537,1908.7694999999999,TP,1.5,16.53,1119.33
2023-08-24 16:40:00,2023-08-24 17:55:00,buy,1910.74,1905.083,1919.2255,SL,-1.0,-11.2,1108.13
2023-08-24 18:25:00,2023-08-24 19:00:00,buy,1906.01,1904.5420000000001,1908.2119999999998,SL,-1.0,-11.09,1097.04
2023-08-24 23:25:00,2023-08-25 00:40:00,buy,1905.5,1902.7440000000001,1909.6339999999998,TP,1.5,16.44,1113.48
2023-08-25 02:25:00,2023-08-25 03:20:00,buy,1908.39,1905.1399999999999,1913.2650000000003,SL,-1.0,-11.15,1102.33
2023-08-25 03:35:00,2023-08-25 03:50:00,buy,1905.2,1902.7530000000002,1908.8705,SL,-1.0,-11.03,1091.3
2023-08-25 09:15:00,2023-08-25 09:30:00,buy,1901.39,1899.805,1903.7675000000002,TP,1.5,16.36,1107.66
2023-08-25 10:05:00,2023-08-25 12:40:00,buy,1903.54,1901.2,1907.0499999999997,TP,1.5,16.6,1124.26
2023-08-25 14:55:00,2023-08-27 10:00:00,sell,1894.3,1908.266,1873.3509999999997,SL,-1.0,-11.25,1113.01
2023-08-27 10:40:00,2023-08-27 11:10:00,buy,1906.27,1903.538,1910.368,SL,-1.0,-11.14,1101.87
2023-08-27 11:30:00,2023-08-27 13:30:00,buy,1905.24,1902.761,1908.9585000000002,SL,-1.0,-11.03,1090.84
2023-08-27 15:40:00,2023-08-27 19:05:00,buy,1901.93,1899.4379999999999,1905.6680000000003,TP,1.5,16.35,1107.19
2023-08-27 19:40:00,2023-08-27 20:25:00,buy,1904.58,1900.275,1911.0374999999997,SL,-1.0,-11.08,1096.11
2023-08-27 22:40:00,2023-08-27 22:45:00,buy,1900.33,1897.469,1904.6214999999997,SL,-1.0,-10.97,1085.14
2023-08-27 22:55:00,2023-08-28 03:35:00,sell,1896.55,1900.6589999999999,1890.3865,TP,1.5,16.27,1101.41
2023-08-28 03:50:00,2023-08-28 06:05:00,sell,1891.94,1897.843,1883.0855000000001,SL,-1.0,-11.03,1090.38
2023-08-28 07:25:00,2023-08-28 08:00:00,buy,1897.69,1896.2740000000001,1899.8139999999999,TP,1.5,16.34,1106.72
2023-08-28 08:35:00,2023-08-28 08:40:00,sell,1897.1,1899.367,1893.6994999999997,SL,-1.0,-11.08,1095.64
2023-08-28 10:05:00,2023-08-28 14:00:00,buy,1898.57,1894.558,1904.5879999999997,SL,-1.0,-10.97,1084.67
2023-08-28 18:05:00,2023-08-28 19:20:00,buy,1900.97,1898.846,1904.156,SL,-1.0,-10.86,1073.81
2023-08-28 20:05:00,2023-08-29 03:30:00,sell,1896.28,1902.5249999999999,1886.9125000000001,SL,-1.0,-10.75,1063.06
2023-08-29 04:10:00,2023-08-29 06:20:00,buy,1902.53,1900.4089999999999,1905.7115000000001,SL,-1.0,-10.64,1052.42
2023-08-29 06:45:00,2023-08-29 07:10:00,sell,1897.23,1903.914,1887.2040000000002,SL,-1.0,-10.53,1041.89
2023-08-29 08:10:00,2023-08-29 08:15:00,buy,1903.12,1901.7649999999999,1905.1525,TP,1.5,15.62,1057.51
2023-08-29 08:40:00,2023-08-29 08:50:00,buy,1905.33,1902.45,1909.6499999999996,SL,-1.0,-10.59,1046.92
2023-08-29 09:40:00,2023-08-29 10:00:00,buy,1904.57,1901.886,1908.596,SL,-1.0,-10.48,1036.44
2023-08-29 11:00:00,2023-08-29 12:25:00,buy,1903.68,1901.004,1907.6940000000004,SL,-1.0,-10.37,1026.07
2023-08-29 12:40:00,2023-08-29 12:45:00,buy,1902.05,1900.097,1904.9795,SL,-1.0,-10.27,1015.8
2023-08-29 13:00:00,2023-08-29 13:45:00,buy,1899.96,1897.875,1903.0875,TP,1.5,15.23,1031.03
2023-08-29 14:00:00,2023-08-29 14:40:00,buy,1906.83,1898.969,1918.6214999999997,TP,1.5,15.46,1046.49
2023-08-29 16:15:00,2023-08-29 17:00:00,buy,1916.19,1912.8049999999998,1921.2675000000004,SL,-1.0,-10.48,1036.01
2023-08-29 17:40:00,2023-08-29 18:15:00,buy,1909.75,1904.77,1917.22,SL,-1.0,-10.37,1025.64
2023-08-29 18:40:00,2023-08-29 19:30:00,buy,1909.47,1906.564,1913.829,TP,1.5,15.37,1041.01
2023-08-29 21:05:00,2023-08-29 22:20:00,buy,1910.89,1906.003,1918.2205000000004,SL,-1.0,-10.42,1030.59
2023-08-29 22:50:00,2023-08-30 10:50:00,buy,1909.41,1903.472,1918.3170000000002,SL,-1.0,-10.32,1020.27
2023-08-30 12:30:00,2023-08-30 13:15:00,buy,1914.96,1910.145,1922.1825000000001,TP,1.5,15.29,1035.56
2023-08-30 14:00:00,2023-08-30 15:05:00,buy,1925.52,1913.8049999999998,1943.0925000000002,SL,-1.0,-10.37,1025.19
2023-08-30 17:35:00,2023-08-30 17:45:00,buy,1921.29,1919.0300000000002,1924.6799999999996,SL,-1.0,-10.26,1014.93
2023-08-30 18:40:00,2023-08-30 20:40:00,buy,1920.48,1918.5240000000001,1923.4139999999998,TP,1.5,15.21,1030.14
2023-08-30 21:30:00,2023-08-31 10:20:00,buy,1923.21,1919.382,1928.952,SL,-1.0,-10.31,1019.83
2023-08-31 11:40:00,2023-08-31 14:10:00,buy,1923.66,1921.414,1927.0290000000002,SL,-1.0,-10.21,1009.62
2023-08-31 18:35:00,2023-08-31 21:05:00,buy,1919.76,1912.471,1930.6934999999999,SL,-1.0,-10.11,999.51
2023-08-31 21:55:00,2023-08-31 23:50:00,buy,1921.12,1915.117,1930.1245,SL,-1.0,-10.01,989.5
2023-09-01 00:15:00,2023-09-03 08:15:00,buy,1919.57,1914.016,1927.9009999999998,SL,-1.0,-9.9,979.6
2023-09-03 08:50:00,2023-09-03 10:10:00,buy,1915.39,1913.7079999999999,1917.9130000000005,TP,1.5,14.68,994.28
2023-09-03 10:25:00,2023-09-03 15:45:00,buy,1918.54,1915.3020000000001,1923.3969999999997,TP,1.5,14.9,1009.18
2023-09-03 16:40:00,2023-09-03 17:05:00,buy,1923.13,1919.732,1928.2270000000003,SL,-1.0,-10.1,999.08
2023-09-03 18:15:00,2023-09-03 18:30:00,buy,1919.0,1917.784,1920.8239999999998,TP,1.5,14.98,1014.06
2023-09-03 18:40:00,2023-09-04 09:15:00,buy,1922.49,1918.6680000000001,1928.223,SL,-1.0,-10.15,1003.91
2023-09-04 10:10:00,2023-09-04 13:40:00,buy,1922.03,1918.586,1927.196,SL,-1.0,-10.05,993.86
2023-09-04 16:25:00,2023-09-05 10:30:00,buy,1920.41,1918.79,1922.8400000000001,SL,-1.0,-9.95,983.91
2023-09-05 11:25:00,2023-09-05 14:25:00,buy,1917.91,1916.5300000000002,1919.98,SL,-1.0,-9.85,974.06
2023-09-05 15:15:00,2023-09-05 16:20:00,buy,1915.9,1914.941,1917.3385000000003,SL,-1.0,-9.75,964.31
2023-09-05 17:30:00,2023-09-05 22:50:00,sell,1910.0,1915.176,1902.236,SL,-1.0,-9.65,954.66
2023-09-05 23:10:00,2023-09-06 14:20:00,buy,1915.11,1912.6399999999999,1918.815,SL,-1.0,-9.56,945.1
2023-09-06 14:25:00,2023-09-06 16:05:00,sell,1910.01,1913.1879999999999,1905.2430000000002,TP,1.5,14.17,959.27
2023-09-06 17:05:00,2023-09-06 17:25:00,sell,1904.02,1906.188,1900.7679999999998,SL,-1.0,-9.6,949.67
